SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1448 N Lake Shore Dr Unit 10A,Chicago,IL,60610,395000,2,2.0,CHI - Near North Side,1675,,1927,65,236,3259,Active,,,http://www.redfin.com/IL/Chicago/1448-N-Lake-Shore-Dr-60610/unit-10A/home/172574202,MRED,11186528,N,Y,41.9092734,-87.626852
MLS Listing,,Condo/Co-op,1300 N Astor St Unit 8B,Chicago,IL,60610,250000,1,1.0,CHI - Near North Side,750,,1963,65,333,878,Active,,,http://www.redfin.com/IL/Chicago/1300-N-Astor-St-60610/unit-8B/home/12680803,MRED,11186016,N,Y,41.9059804,-87.6276829
MLS Listing,,Condo/Co-op,1340 N Dearborn St Unit 12B,Chicago,IL,60610,289900,1,1.0,CHI - Near North Side,800,,1970,65,362,390,Active,,,http://www.redfin.com/IL/Chicago/1340-N-Dearborn-St-60610/unit-12B/home/14113371,MRED,11185946,N,Y,41.906948,-87.6304758
MLS Listing,,Condo/Co-op,30 E Elm St Unit 11D,Chicago,IL,60611,154900,1,1.0,CHI - Near North Side,750,,1962,66,207,530,Active,,,http://www.redfin.com/IL/Chicago/30-E-Elm-St-60611/unit-11D/home/14123446,MRED,11185595,N,Y,41.9034566,-87.627527
MLS Listing,,Condo/Co-op,1300 N Lake Shore Dr Unit 30D,Chicago,IL,60610,1100000,2,2.0,CHI - Near North Side,2200,,1963,66,500,2053,Active,,,http://www.redfin.com/IL/Chicago/1300-N-Lake-Shore-Dr-60610/unit-30D/home/14125134,MRED,11184094,N,Y,41.9062326,-87.625621
MLS Listing,,Condo/Co-op,1110 N Lake Shore Dr Unit 21S,Chicago,IL,60611,549999,2,2.0,CHI - Near North Side,1700,,1967,66,324,2244,Active,,,http://www.redfin.com/IL/Chicago/1110-N-Lake-Shore-Dr-60611/unit-21S/home/14122391,MRED,11184584,N,Y,41.902836,-87.625043
MLS Listing,,Condo/Co-op,1320 N State Pkwy Unit 9D,Chicago,IL,60610,799000,2,3.0,CHI - Near North Side,2750,,1927,67,291,5319,Active,,,http://www.redfin.com/IL/Chicago/1320-N-State-Pkwy-60610/unit-9D/home/176056708,MRED,11183497,N,Y,41.9064531,-87.6290074
MLS Listing,,Condo/Co-op,1255 N State Pkwy Unit 2D,Chicago,IL,60610,249000,1,1.0,CHI - Near North Side,,,1924,67,,1264,Active,,,http://www.redfin.com/IL/Chicago/1255-N-State-Pkwy-60610/unit-2D/home/14125341,MRED,11183484,N,Y,41.905509,-87.6283954
MLS Listing,,Condo/Co-op,189 E Lake Shore Dr Unit 1W,Chicago,IL,60611,4250000,3,4.5,CHI - Near North Side,5000,,1924,70,850,3456,Active,,,http://www.redfin.com/IL/Chicago/189-E-Lake-Shore-Dr-60611/unit-1W/home/14119901,MRED,11181682,N,Y,41.9006532,-87.6222263
MLS Listing,,Condo/Co-op,1000 N Lake Shore Plz Unit 46B,Chicago,IL,60611,1750000,4,4.5,CHI - Near North Side,3200,,1964,70,547,3076,Active,,,http://www.redfin.com/IL/Chicago/1000-N-Lake-Shore-Dr-60611/unit-46B/home/14121489,MRED,11181228,N,Y,41.9012375,-87.6245855
MLS Listing,,Condo/Co-op,73 E Elm St Unit 14D,Chicago,IL,60611,399000,1,1.0,CHI - Near North Side,1200,,1928,70,333,1364,Active,,,http://www.redfin.com/IL/Chicago/73-E-Elm-St-60611/unit-14D/home/14124046,MRED,11181183,N,Y,41.9029066,-87.626004
MLS Listing,,Condo/Co-op,219 E Lake Shore Dr Unit 8AB,Chicago,IL,60611,3195000,3,3.5,CHI - Near North Side,4500,,1922,71,710,4936,Active,,,http://www.redfin.com/IL/Chicago/219-E-Lake-Shore-Dr-60611/unit-8AB/home/175987612,MRED,11180438,N,Y,41.9007052,-87.6209922
MLS Listing,,Condo/Co-op,30 E Division St Unit 15A,Chicago,IL,60610,224900,1,1.0,CHI - Near North Side,1000,,1973,71,225,590,Active,,,http://www.redfin.com/IL/Chicago/30-E-Division-St-60610/unit-15A/home/14122961,MRED,11180164,N,Y,41.9043262,-87.6273128
MLS Listing,,Condo/Co-op,1501 N State Pkwy Unit 4A,Chicago,IL,60610,1329999,3,3.0,CHI - Near North Side,2300,,1975,72,578,1410,Active,,,http://www.redfin.com/IL/Chicago/1501-N-State-Pkwy-60610/unit-4A/home/14126842,MRED,11179460,N,Y,41.909779,-87.628438
MLS Listing,,Condo/Co-op,21 W Goethe St Unit 18GH,Chicago,IL,60610,499000,3,2.0,CHI - Near North Side,1800,,1962,72,277,1889,Active,,,http://www.redfin.com/IL/Chicago/21-W-Goethe-St-60610/unit-18GH/home/147761147,MRED,11179168,N,Y,41.9054585,-87.6296264
MLS Listing,,Condo/Co-op,219 E Lake Shore Dr Unit 2A,Chicago,IL,60611,4925000,5,7.0,CHI - Near North Side,6000,,1922,72,821,5394,Active,,,http://www.redfin.com/IL/Chicago/219-E-Lake-Shore-Dr-60611/unit-2A/home/14119856,MRED,11178737,N,Y,41.9007052,-87.6209922
MLS Listing,,Condo/Co-op,1440 N Lake Shore Dr Unit 28C,Chicago,IL,60610,320000,1,1.0,CHI - Near North Side,875,,1967,72,366,886,Active,,,http://www.redfin.com/IL/Chicago/1440-N-Lake-Shore-Dr-60610/unit-28C/home/14125313,MRED,11178569,N,Y,41.9089622,-87.6266981
MLS Listing,,Condo/Co-op,1350 N Astor St Unit 10B,Chicago,IL,60610,360000,2,2.0,CHI - Near North Side,1250,,1949,72,288,1392,Active,,,http://www.redfin.com/IL/Chicago/1350-N-Astor-St-60610/unit-10B/home/28795073,MRED,11178229,N,Y,41.9074012,-87.6279701
MLS Listing,,Condo/Co-op,1040 N Lake Shore Dr Unit 6D,Chicago,IL,60611,2375000,3,3.5,CHI - Near North Side,3020,,1964,73,786,2609,Active,,,http://www.redfin.com/IL/Chicago/1040-N-Lake-Shore-Dr-60611/unit-6D/home/14123521,MRED,11177090,N,Y,41.9020249,-87.6246949
MLS Listing,,Single Family Residential,21 E Scott St,Chicago,IL,60610,2997747,4,5.5,CHI - Near North Side,4900,2182,1873,77,612,,Active,,,http://www.redfin.com/IL/Chicago/21-E-Scott-St-60610/home/14124143,MRED,11173379,N,Y,41.9046565,-87.6278236
MLS Listing,,Condo/Co-op,1516 N State Pkwy Unit 17C,Chicago,IL,60610,360000,2,2.0,CHI - Near North Side,1500,,1974,78,240,1232,Active,,,http://www.redfin.com/IL/Chicago/1516-N-State-Pkwy-60610/unit-17C/home/14114656,MRED,11155166,N,Y,41.9099393,-87.6291657
MLS Listing,,Condo/Co-op,1445 N State Pkwy #2002,Chicago,IL,60610,265000,2,2.0,CHI - Near North Side,,,1958,78,,1559,Active,,,http://www.redfin.com/IL/Chicago/1445-N-State-Pkwy-60610/unit-2002/home/14126337,MRED,11172200,N,Y,41.9091114,-87.6282751
MLS Listing,,Condo/Co-op,45 E Cedar St #400,Chicago,IL,60611,2350000,5,3.5,CHI - Near North Side,,,1996,79,,1000,Active,,,http://www.redfin.com/IL/Chicago/45-E-Cedar-St-60611/unit-400/home/176339876,MRED,11171651,N,Y,41.902142,-87.6266205
MLS Listing,,Condo/Co-op,1555 N Dearborn Pkwy Unit 12E,Chicago,IL,60610,239000,1,1.0,CHI - Near North Side,873,,1967,79,274,996,Active,,,http://www.redfin.com/IL/Chicago/1555-N-Dearborn-Pkwy-60610/unit-12E/home/14115052,MRED,11171318,N,Y,41.9110351,-87.6297062
MLS Listing,,Condo/Co-op,1440 N Lake Shore Dr Unit 35M,Chicago,IL,60610,699000,3,3.0,CHI - Near North Side,2047,,1965,79,341,2023,Active,,,http://www.redfin.com/IL/Chicago/1440-N-Lake-Shore-Dr-60610/unit-35M/home/175881906,MRED,11170646,N,Y,41.9089622,-87.6266981
MLS Listing,,Condo/Co-op,1 E Scott St #2312,Chicago,IL,60610,159900,0,1.0,CHI - Near North Side,,,1968,80,,515,Active,,,http://www.redfin.com/IL/Chicago/1-E-Scott-St-60610/unit-2312/home/14123106,MRED,11170496,N,Y,41.9044611,-87.6282767
MLS Listing,,Condo/Co-op,1320 N State Pkwy Unit 4D,Chicago,IL,60610,849000,3,2.0,CHI - Near North Side,2700,,,80,314,5146,Active,,,http://www.redfin.com/IL/Chicago/1320-N-State-Pkwy-60610/unit-4D/home/175861074,MRED,11169979,N,Y,41.9064531,-87.6290074
MLS Listing,,Condo/Co-op,1320 N State Pkwy Unit 11A,Chicago,IL,60610,1275000,2,2.5,CHI - Near North Side,2700,,1927,80,472,5551,Active,,,http://www.redfin.com/IL/Chicago/1320-N-State-Pkwy-60610/unit-11-A/home/13079443,MRED,11169933,N,Y,41.9064531,-87.6290074
MLS Listing,,Condo/Co-op,1516 N State Pkwy Unit 16D,Chicago,IL,60610,499900,3,2.0,CHI - Near North Side,1500,,1972,80,333,1453,Active,October-16-2021 11:00 AM,October-16-2021 12:30 PM,http://www.redfin.com/IL/Chicago/1516-N-State-Pkwy-60610/unit-16D/home/14114354,MRED,11169914,N,Y,41.9099393,-87.6291657
MLS Listing,,Condo/Co-op,1340 N State Pkwy Unit 3S,Chicago,IL,60610,2750000,4,4.5,CHI - Near North Side,4300,,1900,81,640,3077,Active,,,http://www.redfin.com/IL/Chicago/1340-N-State-Pkwy-60610/unit-3S/home/14112348,MRED,11168761,N,Y,41.9071158,-87.6292002
MLS Listing,,Condo/Co-op,1340 N Dearborn St Unit 12A,Chicago,IL,60610,225000,1,1.0,CHI - Near North Side,,,1969,81,,453,Active,,,http://www.redfin.com/IL/Chicago/1340-N-Dearborn-St-60610/unit-12A/home/14112100,MRED,11168562,N,Y,41.906948,-87.6304758
MLS Listing,,Condo/Co-op,73 E Elm St Unit 10B,Chicago,IL,60611,655000,2,2.0,CHI - Near North Side,1675,,1928,81,391,1893,Active,,,http://www.redfin.com/IL/Chicago/73-E-Elm-St-60611/unit-10B/home/14123311,MRED,11168320,N,Y,41.9029066,-87.626004
MLS Listing,,Condo/Co-op,1200 N Lake Shore Dr Unit M5-M6,Chicago,IL,60610,1298000,3,3.5,CHI - Near North Side,2950,,1912,84,440,3421,Active,,,http://www.redfin.com/IL/Chicago/1200-N-Lake-Shore-Dr-60610/unit-M5-M6/home/114088016,MRED,11167180,N,Y,41.9041948,-87.6254868
MLS Listing,,Condo/Co-op,1310 N Ritchie Ct Unit 6A,Chicago,IL,60610,485000,2,2.0,CHI - Near North Side,1350,,1963,84,359,1168,Active,,,http://www.redfin.com/IL/Chicago/1310-N-Ritchie-Ct-60610/unit-6A/home/14124475,MRED,11126508,N,Y,41.9064866,-87.62685
MLS Listing,,Condo/Co-op,1 E Schiller St Unit 3C,Chicago,IL,60610,299000,2,2.0,CHI - Near North Side,1250,,1964,85,239,1052,Active,,,http://www.redfin.com/IL/Chicago/1-E-Schiller-St-60610/unit-3C/home/14124069,MRED,11165805,N,Y,41.907619,-87.6281771
MLS Listing,,Townhouse,55 W Goethe St #1214,Chicago,IL,60610,1000000,3,3.5,CHI - Near North Side,2968,,1989,85,337,1142,Active,,,http://www.redfin.com/IL/Chicago/55-W-Goethe-St-60610/unit-1214/home/14111753,MRED,11165160,N,Y,41.904413,-87.631099
MLS Listing,,Condo/Co-op,1000 N Lake Shore Plz Unit 13B,Chicago,IL,60611,775000,2,2.5,CHI - Near North Side,2100,,1964,86,369,2278,Active,,,http://www.redfin.com/IL/Chicago/1000-N-Lake-Shore-Dr-60611/unit-13B/home/14122809,MRED,11163462,N,Y,41.9012375,-87.6245855
MLS Listing,,Condo/Co-op,1340 N Dearborn St Unit 10W,Chicago,IL,60610,499000,2,2.5,CHI - Near North Side,1876,,1969,87,266,1114,Active,October-16-2021 12:00 PM,October-16-2021 01:30 PM,http://www.redfin.com/IL/Chicago/1340-N-Dearborn-St-60610/unit-10W/home/175753919,MRED,11162569,N,Y,41.906948,-87.6304758
MLS Listing,,Condo/Co-op,1300 N State Pkwy #504,Chicago,IL,60610,1195000,2,2.5,CHI - Near North Side,2058,,1924,88,581,1553,Active,,,http://www.redfin.com/IL/Chicago/1300-N-State-Pkwy-60610/unit-504/home/18945449,MRED,11160997,N,Y,41.9059886,-87.6290089
MLS Listing,,Condo/Co-op,1200 N Lake Shore Dr #602,Chicago,IL,60610,1295000,2,2.0,CHI - Near North Side,1800,,1914,91,719,2383,Active,,,http://www.redfin.com/IL/Chicago/1200-N-Lake-Shore-Dr-60610/unit-602/home/14124273,MRED,11158440,N,Y,41.904179,-87.6253919
MLS Listing,,Condo/Co-op,1110 N Lake Shore Dr Unit 27N,Chicago,IL,60611,699900,3,2.5,CHI - Near North Side,2200,,1970,92,318,1741,Active,,,http://www.redfin.com/IL/Chicago/1110-N-Lake-Shore-Dr-60611/unit-27N/home/12558004,MRED,11156923,N,Y,41.902836,-87.625043
MLS Listing,,Condo/Co-op,1516 N State Pkwy Unit 21A,Chicago,IL,60610,1399000,3,2.5,CHI - Near North Side,2850,,1974,94,491,2960,Active,,,http://www.redfin.com/IL/Chicago/1516-N-State-Pkwy-60610/unit-21A/home/14113607,MRED,11154957,N,Y,41.9099393,-87.6291657
MLS Listing,,Condo/Co-op,21 W Goethe St Unit 7F,Chicago,IL,60610,229000,1,1.0,CHI - Near North Side,,,1970,94,,740,Active,,,http://www.redfin.com/IL/Chicago/21-W-Goethe-St-60610/unit-7F/home/14111557,MRED,11154720,N,Y,41.9054585,-87.6296264
MLS Listing,,Single Family Residential,21 E Cedar St,Chicago,IL,60611,5995000,6,5.5,CHI - Near North Side,7900,2221,2010,95,759,,Active,,,http://www.redfin.com/IL/Chicago/21-E-Cedar-St-60611/home/14123576,MRED,11132295,N,Y,41.9021579,-87.6273917
MLS Listing,,Condo/Co-op,1300 N Astor St Unit 22AS,Chicago,IL,60610,495000,2,2.0,CHI - Near North Side,1550,,1962,95,319,1761,Active,,,http://www.redfin.com/IL/Chicago/1300-N-Astor-St-60610/unit-22AS/home/12669895,MRED,11152828,N,Y,41.9059804,-87.6276829
MLS Listing,,Condo/Co-op,1440 N Lake Shore Dr Unit 6CD,Chicago,IL,60610,925000,3,3.0,CHI - Near North Side,2300,,1965,97,402,2075,Active,,,http://www.redfin.com/IL/Chicago/1440-N-Lake-Shore-Dr-60610/unit-6CD/home/172278810,MRED,11152011,N,Y,41.9089622,-87.6266981
MLS Listing,,Condo/Co-op,1240 N Lake Shore Dr Unit 32A,Chicago,IL,60610,985000,4,3.5,CHI - Near North Side,2200,,1970,98,448,2071,Active,,,http://www.redfin.com/IL/Chicago/1240-N-Lake-Shore-Dr-60610/unit-32A/home/14124567,MRED,11150379,N,Y,41.905113,-87.62552
MLS Listing,,Single Family Residential,1306 N Ritchie Ct,Chicago,IL,60610,2895000,6,4.0,CHI - Near North Side,,1398,1900,99,,,Active,October-17-2021 11:00 AM,October-17-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1306-N-Ritchie-Ct-60610/home/14125208,MRED,11081659,N,Y,41.906125,-87.626848
MLS Listing,,Condo/Co-op,1150 N Lake Shore Dr Unit 4H,Chicago,IL,60611,435000,2,2.0,CHI - Near North Side,1410,,1957,99,309,1278,Active,,,http://www.redfin.com/IL/Chicago/1150-N-Lake-Shore-Dr-60611/unit-4H/home/14122890,MRED,11148729,N,Y,41.903695,-87.625372
MLS Listing,,Single Family Residential,30 E Scott St,Chicago,IL,60610,2895000,4,4.0,CHI - Near North Side,3350,1197,1886,99,864,,Active,,,http://www.redfin.com/IL/Chicago/30-E-Scott-St-60610/home/14124430,MRED,11148464,N,Y,41.9050466,-87.6275271
MLS Listing,,Condo/Co-op,1445 N State Pkwy #2005,Chicago,IL,60610,335000,2,2.0,CHI - Near North Side,,,,100,,1754,Active,,,http://www.redfin.com/IL/Chicago/1445-N-State-Pkwy-60610/unit-2005/home/14126896,MRED,11147303,N,Y,41.9091114,-87.6282751
MLS Listing,,Condo/Co-op,45 E Cedar St #200,Chicago,IL,60611,2269000,3,3.5,CHI - Near North Side,,,1996,100,,1045,Active,,,http://www.redfin.com/IL/Chicago/45-E-Cedar-St-60611/unit-200/home/171377478,MRED,11146948,N,Y,41.902142,-87.6266205
MLS Listing,,Condo/Co-op,33 E Cedar St Unit 12G,Chicago,IL,60611,175000,1,1.0,CHI - Near North Side,800,,1958,105,219,820,Active,,,http://www.redfin.com/IL/Chicago/33-E-Cedar-St-60611/unit-12G/home/14122031,MRED,11142957,N,Y,41.9022307,-87.6271603
MLS Listing,,Condo/Co-op,1212 N Lake Shore Dr Unit 20CN,Chicago,IL,60610,899000,2,2.0,CHI - Near North Side,1800,,1970,106,499,1361,Active,,,http://www.redfin.com/IL/Chicago/1212-N-Lake-Shore-Dr-60610/unit-20CN/home/14123277,MRED,11142022,N,Y,41.9045194,-87.6253855
MLS Listing,,Condo/Co-op,1242 N Lake Shore Dr Unit 13S,Chicago,IL,60610,1099000,3,4.0,CHI - Near North Side,3000,,1929,107,366,2971,Active,,,http://www.redfin.com/IL/Chicago/1242-N-Lake-Shore-Dr-60610/unit-13S/home/39544300,MRED,11140578,N,Y,41.9053146,-87.6254825
MLS Listing,,Condo/Co-op,179 E Lake Shore Dr #301,Chicago,IL,60611,350000,1,1.0,Drake Tower,985,,1928,108,355,2560,Active,,,http://www.redfin.com/IL/Chicago/179-E-Lake-Shore-Dr-60611/unit-301/home/39693792,MRED,11139961,N,Y,41.9006308,-87.6226581
MLS Listing,,Condo/Co-op,1440 N Lake Shore Dr Unit 27A,Chicago,IL,60610,549000,3,2.5,CHI - Near North Side,1720,,1962,108,319,1602,Active,October-16-2021 12:30 PM,October-16-2021 02:00 PM,http://www.redfin.com/IL/Chicago/1440-N-Lake-Shore-Dr-60610/unit-27A/home/14124768,MRED,11139802,N,Y,41.9089622,-87.6266981
MLS Listing,,Condo/Co-op,1313 N Ritchie Ct #1505,Chicago,IL,60610,299900,1,1.0,CHI - Near North Side,985,,1972,111,304,764,Active,,,http://www.redfin.com/IL/Chicago/1313-N-Ritchie-Ct-60610/unit-1505/home/14125672,MRED,11137244,N,Y,41.9061626,-87.6261578
MLS Listing,,Condo/Co-op,1120 N Lake Shore Dr Unit 17AB,Chicago,IL,60611,1408000,4,3.0,CHI - Near North Side,3000,,1924,112,469,5450,Active,,,http://www.redfin.com/IL/Chicago/1120-N-Lake-Shore-Dr-60611/unit-17AB/home/175297977,MRED,11136772,N,Y,41.9030623,-87.6250979
MLS Listing,,Condo/Co-op,1430 N Astor St Unit 17B,Chicago,IL,60610,589900,2,2.0,CHI - Near North Side,1528,,1972,113,386,1660,Active,,,http://www.redfin.com/IL/Chicago/1430-N-Astor-St-60610/unit-17B/home/14126826,MRED,11135255,N,Y,41.9085806,-87.6279494
MLS Listing,,Condo/Co-op,1400 N State Pkwy Unit 17B,Chicago,IL,60610,219000,1,1.0,CHI - Near North Side,850,,1967,113,258,871,Active,,,http://www.redfin.com/IL/Chicago/1400-N-State-Pkwy-60610/unit-17B/home/14114184,MRED,11130896,N,Y,41.9079255,-87.6290073
MLS Listing,,Condo/Co-op,1110 N Lake Shore Dr Unit 32S,Chicago,IL,60611,512000,2,2.5,CHI - Near North Side,1830,,1970,113,280,2643,Active,,,http://www.redfin.com/IL/Chicago/1110-N-Lake-Shore-Dr-60611/unit-32S/home/14122486,MRED,11134714,N,Y,41.902836,-87.625043
MLS Listing,,Condo/Co-op,199 E Lake Shore Dr Ph 10W,Chicago,IL,60611,4500000,3,4.0,CHI - Near North Side,4232,,1913,113,1063,6423,Active,,,http://www.redfin.com/IL/Chicago/199-E-Lake-Shore-Dr-60611/unit-10W/home/167846377,MRED,11134285,N,Y,41.9006452,-87.6218406
MLS Listing,,Condo/Co-op,1555 N Astor St Unit 19SE,Chicago,IL,60610,750000,2,2.0,CHI - Near North Side,1600,,1977,113,469,1376,Active,,,http://www.redfin.com/IL/Chicago/1555-N-Astor-St-60610/unit-19SE/home/14126835,MRED,11134101,N,Y,41.9110448,-87.6273343
MLS Listing,,Single Family Residential,60 E Elm St,Chicago,IL,60611,2190000,4,3.0,CHI - Near North Side,,1733,1870,114,,,Active,,,http://www.redfin.com/IL/Chicago/60-E-Elm-St-60611/home/14122931,MRED,11133462,N,Y,41.903367,-87.626424
MLS Listing,,Condo/Co-op,70 E Cedar St Unit 8W,Chicago,IL,60611,640000,3,3.0,CHI - Near North Side,2400,,1926,116,267,4452,Active,,,http://www.redfin.com/IL/Chicago/70-E-Cedar-St-60611/unit-8W/home/21795415,MRED,11130427,N,Y,41.9026645,-87.6255413
MLS Listing,,Condo/Co-op,20 E Cedar St Unit 4A,Chicago,IL,60611,1599999,3,2.5,CHI - Near North Side,3080,,,119,519,1985,Active,,,http://www.redfin.com/IL/Chicago/20-E-Cedar-St-60611/unit-4A/home/14122972,MRED,11128269,N,Y,41.902721,-87.6273372
MLS Listing,,Condo/Co-op,1000 N Lake Shore Plz Unit 43D,Chicago,IL,60611,1074900,3,2.5,CHI - Near North Side,2100,,1964,119,512,2277,Active,,,http://www.redfin.com/IL/Chicago/1000-N-Lake-Shore-Dr-60611/unit-43D/home/14121219,MRED,11127978,N,Y,41.9012375,-87.6245855
MLS Listing,,Condo/Co-op,1445 N State Pkwy #1806,Chicago,IL,60610,237000,1,1.0,CHI - Near North Side,,,1958,119,,907,Active,,,http://www.redfin.com/IL/Chicago/1445-N-State-Pkwy-60610/unit-1806/home/14125521,MRED,11127698,N,Y,41.9091114,-87.6282751
MLS Listing,,Condo/Co-op,1530 N Dearborn Pkwy Unit 18S,Chicago,IL,60610,550000,2,2.0,CHI - Near North Side,1825,,1972,120,301,1482,Active,,,http://www.redfin.com/IL/Chicago/1530-N-Dearborn-Pkwy-60610/unit-18S/home/171915670,MRED,11127249,N,Y,41.910389,-87.630606
MLS Listing,,Condo/Co-op,65 E Goethe Unit 8W,Chicago,IL,60610,3250000,3,3.5,CHI - Near North Side,3300,,2000,122,985,5228,Active,,,http://www.redfin.com/IL/Chicago/65-E-Goethe-St-60610/unit-8W/home/45510969,MRED,11123975,N,Y,41.9056992,-87.6262349
MLS Listing,,Condo/Co-op,1440 N Lake Shore Dr Unit 9H,Chicago,IL,60610,549000,3,2.5,CHI - Near North Side,1800,,1965,122,305,1602,Active,,,http://www.redfin.com/IL/Chicago/1440-N-Lake-Shore-Dr-60610/unit-9H/home/14124778,MRED,11123605,N,Y,41.9089622,-87.6266981
MLS Listing,,Condo/Co-op,1110 N Lake Shore Dr Unit 20S,Chicago,IL,60611,599000,2,2.5,CHI - Near North Side,2079,,1970,122,288,2503,Active,,,http://www.redfin.com/IL/Chicago/1110-N-Lake-Shore-Dr-60611/unit-20S/home/14122487,MRED,11123309,N,Y,41.902836,-87.625043
MLS Listing,,Condo/Co-op,1212 N Lake Shore Dr Unit 34BN,Chicago,IL,60610,872500,2,2.0,CHI - Near North Side,1700,,1970,123,513,1384,Active,,,http://www.redfin.com/IL/Chicago/1212-N-Lake-Shore-Dr-60610/unit-34BN/home/14123074,MRED,11122247,N,Y,41.9045194,-87.6253855
MLS Listing,,Condo/Co-op,219 E Lake Shore Dr Unit 11CD,Chicago,IL,60611,3145000,4,4.5,CHI - Near North Side,4400,,1922,127,715,4936,Active,,,http://www.redfin.com/IL/Chicago/219-E-Lake-Shore-Dr-60611/unit-11CD/home/77305976,MRED,11117959,N,Y,41.9006646,-87.6209547
MLS Listing,,Condo/Co-op,1430 N Lake Shore Dr #7,Chicago,IL,60610,3500000,4,5.0,CHI - Near North Side,4750,,1928,128,737,8156,Active,,,http://www.redfin.com/IL/Chicago/1430-N-Lake-Shore-Dr-60610/unit-7/home/40615701,MRED,11053609,N,Y,41.9087249,-87.6264668
MLS Listing,,Condo/Co-op,999 N Lake Shore Dr Unit 3C,Chicago,IL,60611,1150000,3,3.0,CHI - Near North Side,2663,,1912,128,432,5304,Active,,,http://www.redfin.com/IL/Chicago/999-N-Lake-Shore-Dr-60611/unit-3C/home/13168217,MRED,11116488,N,Y,41.9006861,-87.6200667
MLS Listing,,Single Family Residential,40 E Burton Pl,Chicago,IL,60610,3745000,11,7.5,CHI - Near North Side,10774,5937,1909,129,348,,Active,,,http://www.redfin.com/IL/Chicago/40-E-Burton-Pl-60610/home/172674211,MRED,11116034,N,Y,41.90967,-87.6273143
MLS Listing,,Condo/Co-op,1515 N Astor St Unit 9C,Chicago,IL,60610,575000,2,2.0,Park Astor,1800,,1968,133,319,2031,Active,,,http://www.redfin.com/IL/Chicago/1515-N-Astor-St-60610/unit-9C/home/14126441,MRED,11111623,N,Y,41.9101306,-87.6271608
MLS Listing,,Condo/Co-op,70 E Scott St #808,Chicago,IL,60610,229000,1,1.0,CHI - Near North Side,750,,1917,133,305,484,Active,October-16-2021 12:00 PM,October-16-2021 04:00 PM,http://www.redfin.com/IL/Chicago/70-E-Scott-St-60610/unit-808/home/14124151,MRED,11111306,N,Y,41.9051023,-87.6260443
MLS Listing,,Condo/Co-op,1440 N Lake Shore Dr Unit 34AC,Chicago,IL,60610,575000,2,2.5,CHI - Near North Side,2500,,1965,134,230,2400,Active,,,http://www.redfin.com/IL/Chicago/1440-N-Lake-Shore-Dr-60610/unit-34AC/home/14125309,MRED,11110066,N,Y,41.9089622,-87.6266981
MLS Listing,,Condo/Co-op,999 N Lake Shore Dr Unit 2A,Chicago,IL,60611,1995000,3,3.5,CHI - Near North Side,4000,,1912,135,499,4908,Active,,,http://www.redfin.com/IL/Chicago/999-N-Lake-Shore-Dr-60611/unit-2-A/home/17454787,MRED,11109099,N,Y,41.9006861,-87.6200667
MLS Listing,,Condo/Co-op,1445 N State Pkwy #1306,Chicago,IL,60611,282000,2,2.0,CHI - Near North Side,,,1966,135,,1325,Active,,,http://www.redfin.com/IL/Chicago/1445-N-State-Pkwy-60610/unit-1306/home/14126341,MRED,11108610,N,Y,41.9091114,-87.6282751
MLS Listing,,Condo/Co-op,1221 N Dearborn St Ph 8N,Chicago,IL,60610,225000,1,1.0,CHI - Near North Side,860,,1974,136,262,599,Active,,,http://www.redfin.com/IL/Chicago/1221-N-Dearborn-St-60610/unit-8N/home/12770933,MRED,11107439,N,Y,41.9046835,-87.6296264
MLS Listing,,Condo/Co-op,1440 N Lake Shore Dr Unit 11F,Chicago,IL,60610,159000,0,1.0,CHI - Near North Side,650,,1964,136,245,605,Active,,,http://www.redfin.com/IL/Chicago/1440-N-Lake-Shore-Dr-60610/unit-11F/home/14125179,MRED,11107044,N,Y,41.9089622,-87.6266981
MLS Listing,,Condo/Co-op,1300 N State Pkwy #402,Chicago,IL,60610,1600000,2,3.0,CHI - Near North Side,2888,,1924,136,554,2706,Active,,,http://www.redfin.com/IL/Chicago/1300-N-State-Pkwy-60610/unit-402/home/12625646,MRED,11106506,N,Y,41.9059886,-87.6290089
MLS Listing,,Condo/Co-op,1221 N Dearborn St Unit 1403N,Chicago,IL,60610,285000,2,1.5,CHI - Near North Side,,,1972,142,,700,Active,,,http://www.redfin.com/IL/Chicago/1221-N-Dearborn-St-60610/unit-1403N/home/14111272,MRED,11101564,N,Y,41.9046835,-87.6296264
MLS Listing,,Condo/Co-op,1540 N State Pkwy N Unit 8C,Chicago,IL,60610,350000,2,2.0,CHI - Near North Side,1150,,1970,142,304,849,Active,,,http://www.redfin.com/IL/Chicago/1540-N-State-Pkwy-60610/unit-8C/home/14113668,MRED,11100660,N,Y,41.910666,-87.629243
