SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,2712 N Wayne Ave #1,Chicago,IL,60614,799999,3,2.5,CHI - Lincoln Park,,,2005,9,,315,Active,,,http://www.redfin.com/IL/Chicago/2712-N-Wayne-Ave-60614/unit-1/home/18918296,MRED,11239111,N,Y,41.931141,-87.6626443
MLS Listing,,Condo/Co-op,1601 W Altgeld St Unit 2C,Chicago,IL,60614,450000,3,2.0,CHI - Lincoln Park,1630,,2000,10,276,302,Active,,,http://www.redfin.com/IL/Chicago/1601-W-Altgeld-St-60614/unit-2C/home/12754615,MRED,11238919,N,Y,41.9267152,-87.6686058
MLS Listing,,Condo/Co-op,2743 N Ashland Ave Unit 2N,Chicago,IL,60614,595000,3,2.0,CHI - Lincoln Park,1500,,2018,10,397,130,Active,,,http://www.redfin.com/IL/Chicago/2743-N-Ashland-Ave-60614/unit-2N/home/142961673,MRED,11238837,N,Y,41.931855,-87.66798
MLS Listing,,Townhouse,1843 N Hudson Ave,Chicago,IL,60614,899000,3,3.5,CHI - Lincoln Park,2400,,1985,10,375,549,Active,October-16-2021 12:30 PM,October-16-2021 02:00 PM,http://www.redfin.com/IL/Chicago/1843-N-Hudson-Ave-60614/home/22780329,MRED,11238759,N,Y,41.915992,-87.639798
MLS Listing,,Vacant Land,1775-73 N Clybourn Ave,Chicago,IL,60614,1250000,,,CHI - Lincoln Park,,2178,,10,,,Active,,,http://www.redfin.com/IL/Chicago/1775-N-Clybourn-Ave-60614/home/147711336,MRED,11238501,N,Y,41.913508,-87.652671
MLS Listing,,Vacant Land,2718-24 N Ashland Ave,Chicago,IL,60614,1050000,,,CHI - Lincoln Park,,,,10,,,Active,,,http://www.redfin.com/IL/Chicago/2718-N-Ashland-Ave-60614/home/13358875,MRED,11238481,N,Y,41.9312244,-87.6686506
MLS Listing,,Condo/Co-op,2257 N Wayne Ave Unit D3,Chicago,IL,60614,479900,2,2.0,CHI - Lincoln Park,,,1920,10,,288,Active,October-16-2021 11:00 AM,October-16-2021 01:00 PM,http://www.redfin.com/IL/Chicago/2257-N-Wayne-Ave-60614/unit-D3/home/145737985,MRED,11238372,N,Y,41.9231737,-87.6616623
MLS Listing,,Condo/Co-op,900 W Fullerton Ave Unit 4A,Chicago,IL,60614,399900,2,2.0,CHI - Lincoln Park,,,1971,10,,559,Active,,,http://www.redfin.com/IL/Chicago/900-W-Fullerton-Ave-60614/unit-4A/home/12754255,MRED,11238363,N,Y,41.9256398,-87.6512527
MLS Listing,,Single Family Residential,1704 N Dayton St,Chicago,IL,60614,1695000,4,4.5,CHI - Lincoln Park,,,1985,10,,,Active,October-17-2021 12:00 PM,October-17-2021 02:00 PM,http://www.redfin.com/IL/Chicago/1704-N-Dayton-St-60614/home/13350530,MRED,11235422,N,Y,41.9129449,-87.6498469
MLS Listing,,Condo/Co-op,2650 N Lakeview Ave #1807,Chicago,IL,60614,225000,1,1.0,CHI - Lincoln Park,,,1973,10,,540,Active,,,http://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-1807/home/13366582,MRED,11238221,N,Y,41.9309314,-87.63996
MLS Listing,,Condo/Co-op,1841 N Sheffield Ave #1,Chicago,IL,60614,899000,4,2.5,CHI - Lincoln Park,,,2021,10,,275,Active,,,http://www.redfin.com/IL/Chicago/1841-N-Sheffield-Ave-60614/unit-1/home/167174377,MRED,11238198,N,Y,41.9149931,-87.6529574
MLS Listing,,Single Family Residential,2235 N Janssen Ave,Chicago,IL,60614,1350000,3,3.5,CHI - Lincoln Park,,3201,1890,10,,,Active,,,http://www.redfin.com/IL/Chicago/2235-N-Janssen-Ave-60614/home/13353879,MRED,11238197,N,Y,41.9225246,-87.664172
MLS Listing,,Condo/Co-op,1445 W Belden Ave Unit 1D,Chicago,IL,60614,465000,2,2.5,CHI - Lincoln Park,1600,,,10,291,469,Active,,,http://www.redfin.com/IL/Chicago/1445-W-Belden-Ave-60614/unit-1D/home/176340057,MRED,11238124,N,Y,41.9232246,-87.6647788
MLS Listing,,Condo/Co-op,635 W Wrightwood Ave Unit 5E,Chicago,IL,60614,675000,2,2.0,CHI - Lincoln Park,,,1995,10,,375,Active,October-16-2021 11:00 AM,October-16-2021 12:30 PM,http://www.redfin.com/IL/Chicago/635-W-Wrightwood-Ave-60614/unit-5E/home/13367903,MRED,11238056,N,Y,41.928991,-87.644062
MLS Listing,,Condo/Co-op,2626 N Lakeview Ave #2601,Chicago,IL,60614,339000,2,2.0,CHI - Lincoln Park,,,1968,10,,966,Active,,,http://www.redfin.com/IL/Chicago/2626-N-Lakeview-Ave-60614/unit-2601/home/13367817,MRED,11238001,N,Y,41.930388,-87.639456
MLS Listing,,Condo/Co-op,2629 N Hampden Ct #102,Chicago,IL,60614,255000,2,1.0,CHI - Lincoln Park,1100,,1972,11,232,394,Active,,,http://www.redfin.com/IL/Chicago/2629-N-Hampden-Ct-60614/unit-102/home/175681064,MRED,11237865,N,Y,41.9301734,-87.640809
MLS Listing,,Vacant Land,758 W North Ave,Chicago,IL,60610,3250000,,,CHI - Lincoln Park,,19166,,11,,,Active,,,http://www.redfin.com/IL/Chicago/758-W-North-Ave-60610/unit-1B/home/12608706,MRED,11237636,N,Y,41.911172,-87.6479733
MLS Listing,,Condo/Co-op,1660 N La Salle Dr #401,Chicago,IL,60614,400000,2,2.0,Parkview Towers,1100,,1971,11,364,880,Active,,,http://www.redfin.com/IL/Chicago/1660-N-LaSalle-Dr-60614/unit-401/home/13343837,MRED,11237464,N,Y,41.9125733,-87.6335634
MLS Listing,,Condo/Co-op,223 W Wisconsin St Unit 3A,Chicago,IL,60614,499000,2,3.0,CHI - Lincoln Park,1750,,,11,285,380,Active,,,http://www.redfin.com/IL/Chicago/223-W-Wisconsin-St-60614/unit-3A/home/13345091,MRED,11237287,N,Y,41.9164154,-87.6358495
MLS Listing,,Condo/Co-op,2050 N Racine Ave #1,Chicago,IL,60614,699900,3,3.0,CHI - Lincoln Park,2200,,1994,11,318,150,Active,,,http://www.redfin.com/IL/Chicago/2050-N-Racine-Ave-60614/unit-1/home/175186896,MRED,11237200,N,Y,41.9194447,-87.6584883
MLS Listing,,Condo/Co-op,601 W Belden Ave Unit 1B,Chicago,IL,60614,575000,2,2.5,CHI - Lincoln Park,,,1891,11,,302,Active,,,http://www.redfin.com/IL/Chicago/601-W-Belden-Ave-60614/unit-1B/home/13349024,MRED,11237193,N,Y,41.9235393,-87.6440642
MLS Listing,,Condo/Co-op,845 W Altgeld St Unit 2B,Chicago,IL,60614,345000,1,1.0,CHI - Lincoln Park,,,1997,11,,380,Active,,,http://www.redfin.com/IL/Chicago/845-W-Altgeld-St-60614/unit-2B/home/12715887,MRED,11237111,N,Y,41.927087,-87.650711
MLS Listing,,Condo/Co-op,2731 N Wilton Ave #3,Chicago,IL,60614,750000,2,2.0,CHI - Lincoln Park,,,2009,11,,170,Active,October-16-2021 11:00 AM,October-16-2021 12:30 PM,http://www.redfin.com/IL/Chicago/2731-N-Wilton-Ave-60614/unit-3/home/13361317,MRED,11232503,N,Y,41.9318886,-87.652321
MLS Listing,,Vacant Land,2711 N Ashland Ave,Chicago,IL,60614,3760000,,,CHI - Lincoln Park,,,,11,,,Active,,,http://www.redfin.com/IL/Chicago/2711-N-Ashland-Ave-60614/home/173762310,MRED,11236814,N,Y,41.930952,-87.668107
MLS Listing,,Condo/Co-op,2635 N Wilton Ave #3,Chicago,IL,60614,699500,3,2.5,CHI - Lincoln Park,2300,,1997,11,304,210,Active,,,http://www.redfin.com/IL/Chicago/2635-N-Wilton-Ave-60614/unit-3/home/12806148,MRED,11236803,N,Y,41.9300788,-87.6523892
MLS Listing,,Condo/Co-op,2350 N Orchard St #701,Chicago,IL,60614,4425000,4,4.5,CHI - Lincoln Park,3596,,2020,13,1231,2609,Active,,,http://www.redfin.com/IL/Chicago/2350-N-Orchard-St-60614/unit-701/home/176617644,MRED,11236437,N,Y,41.9251034,-87.646382
MLS Listing,,Condo/Co-op,1350 W Fullerton Ave #508,Chicago,IL,60614,450000,2,2.0,CHI - Lincoln Park,,,1998,13,,630,Active,October-17-2021 10:00 AM,October-17-2021 11:30 AM,http://www.redfin.com/IL/Chicago/1350-W-Fullerton-Ave-60614/unit-508/home/12771649,MRED,11236418,N,Y,41.9254567,-87.6621903
MLS Listing,,Condo/Co-op,1960 N Lincoln Park #1411,Chicago,IL,60614,289900,1,1.0,Lincoln Park Towers,,,1968,13,,616,Active,,,http://www.redfin.com/IL/Chicago/1960-N-Lincoln-Park-W-60614/unit-1411/home/13345160,MRED,11236339,N,Y,41.918107,-87.636887
MLS Listing,,Condo/Co-op,2020 N Lincoln Park West Unit 29F,Chicago,IL,60614,384800,1,1.0,CHI - Lincoln Park,,,1970,13,,955,Active,,,http://www.redfin.com/IL/Chicago/2020-N-Lincoln-Park-W-60614/unit-29F/home/13347774,MRED,11236125,N,Y,41.9188778,-87.6366791
MLS Listing,,Single Family Residential,2303 N Greenview Ave,Chicago,IL,60614,1150000,3,2.5,CHI - Lincoln Park,,3201,1995,14,,,Active,October-16-2021 12:00 PM,October-16-2021 02:00 PM,http://www.redfin.com/IL/Chicago/2303-N-Greenview-Ave-60614/home/13354030,MRED,11192465,N,Y,41.9235736,-87.6654587
MLS Listing,,Condo/Co-op,1106 W Montana St #1,Chicago,IL,60614,299900,2,1.0,CHI - Lincoln Park,,,1928,14,,318,Active,,,http://www.redfin.com/IL/Chicago/1106-W-Montana-St-60614/unit-1/home/145997811,MRED,11235700,N,Y,41.9265,-87.65638
MLS Listing,,Condo/Co-op,2000 N Lincoln Park West #701,Chicago,IL,60614,515000,2,2.0,CHI - Lincoln Park,1700,,1931,14,303,1273,Active,,,http://www.redfin.com/IL/Chicago/2000-N-Lincoln-Park-W-60614/unit-701/home/18949652,MRED,11235233,N,Y,41.9199016,-87.6365672
MLS Listing,,Condo/Co-op,515 W Wrightwood Ave #514,Chicago,IL,60614,199900,1,1.0,CHI - Lincoln Park,,,1973,14,,373,Active,,,http://www.redfin.com/IL/Chicago/515-W-Wrightwood-Ave-60614/unit-514/home/13367440,MRED,11235232,N,Y,41.930168,-87.642054
MLS Listing,,Condo/Co-op,1857 W Diversey Ave #402,Chicago,IL,60614,499000,3,2.0,CHI - Lincoln Park,1795,,2007,14,278,327,Active,October-16-2021 11:00 AM,October-16-2021 12:30 PM,http://www.redfin.com/IL/Chicago/1857-W-Diversey-Pkwy-60614/unit-402/home/18925196,MRED,11235198,N,Y,41.9320685,-87.6753437
MLS Listing,,Single Family Residential,1713 N Bissell St,Chicago,IL,60614,1249500,4,3.0,CHI - Lincoln Park,2700,1306,1991,14,463,,Active,October-17-2021 10:00 AM,October-17-2021 12:00 PM,http://www.redfin.com/IL/Chicago/1713-N-Bissell-St-60614/home/13351360,MRED,11235045,N,Y,41.9131466,-87.6509114
MLS Listing,,Multi-Family (2-4 Unit),405 W Eugenie St,Chicago,IL,60614,2000000,8,6.0,CHI - Lincoln Park,,,1885,15,,,Active,,,http://www.redfin.com/IL/Chicago/405-W-Eugenie-St-60614/unit-A/home/13346692,MRED,11234345,N,Y,41.912654,-87.6390299
MLS Listing,,Condo/Co-op,2536 N Southport Ave #3,Chicago,IL,60614,567000,2,2.0,CHI - Lincoln Park,,,2003,15,,186,Active,,,http://www.redfin.com/IL/Chicago/2536-N-Southport-Ave-60614/unit-3/home/12621624,MRED,11234330,N,Y,41.928113,-87.6636547
MLS Listing,,Townhouse,1904 N Mohawk St #24,Chicago,IL,60614,650000,3,2.0,CHI - Lincoln Park,,,1979,15,,219,Active,,,http://www.redfin.com/IL/Chicago/1904-N-Mohawk-St-60614/unit-24/home/176576633,MRED,11234048,N,Y,41.9169544,-87.6426638
MLS Listing,,Condo/Co-op,843 W Lill Ave #1,Chicago,IL,60614,999000,4,2.5,CHI - Lincoln Park,,,2013,15,,304,Active,October-16-2021 10:30 AM,October-16-2021 12:30 PM,http://www.redfin.com/IL/Chicago/843-W-Lill-Ave-60614/unit-1/home/113043714,MRED,11234032,N,Y,41.9279135,-87.6505791
MLS Listing,,Condo/Co-op,1658 N Sedgwick St Unit 2N,Chicago,IL,60614,459000,2,1.0,CHI - Lincoln Park,1150,,1978,15,399,275,Active,,,http://www.redfin.com/IL/Chicago/1658-N-Sedgwick-St-60614/unit-2N/home/144758600,MRED,11233846,N,Y,41.9126684,-87.6388407
MLS Listing,,Condo/Co-op,2614 N Clybourn Ave #411,Chicago,IL,60614,340000,1,1.5,CHI - Lincoln Park,1200,,2005,15,283,261,Active,,,http://www.redfin.com/IL/Chicago/2614-N-Clybourn-Ave-60614/unit-411/home/13358379,MRED,11233792,N,Y,41.9286694,-87.6754467
MLS Listing,,Condo/Co-op,2550 N Lakeview Ave Unit S-804,Chicago,IL,60614,1550000,2,2.0,Lincoln Park 2550,1569,,2010,15,988,1176,Active,,,http://www.redfin.com/IL/Chicago/2550-N-Lakeview-Ave-60614/unit-S804/home/64225704,MRED,11233791,N,Y,41.9291806,-87.6395339
MLS Listing,,Condo/Co-op,1933 N Kenmore Ave #1,Chicago,IL,60614,969500,3,2.5,CHI - Lincoln Park,,,2019,15,,225,Active,,,http://www.redfin.com/IL/Chicago/1933-N-Kenmore-Ave-60614/unit-1/home/176380268,MRED,11233636,N,Y,41.9169839,-87.6541247
MLS Listing,,Condo/Co-op,2442 N Southport Ave Unit 3S,Chicago,IL,60614,599000,3,2.0,CHI - Lincoln Park,1800,,2003,15,333,195,Active,October-16-2021 11:00 AM,October-16-2021 01:00 PM,http://www.redfin.com/IL/Chicago/2442-N-Southport-Ave-60614/unit-3S/home/12687388,MRED,11233584,N,Y,41.926538,-87.6636942
MLS Listing,,Condo/Co-op,2002 N Howe St Unit 3N,Chicago,IL,60614,625000,3,2.0,CHI - Lincoln Park,,,,16,,372,Active,October-16-2021 10:30 AM,October-16-2021 12:00 PM,http://www.redfin.com/IL/Chicago/2002-N-Howe-St-60614/unit-3N/home/13350250,MRED,11233322,N,Y,41.9183901,-87.6451415
MLS Listing,,Condo/Co-op,345 W Fullerton Pkwy #905,Chicago,IL,60614,359999,2,2.0,CHI - Lincoln Park,1100,,1972,16,327,907,Active,,,http://www.redfin.com/IL/Chicago/345-W-Fullerton-Pkwy-60614/unit-905/home/13349127,MRED,11233201,N,Y,41.9255129,-87.6385936
MLS Listing,,Single Family Residential,643 W Deming Pl,Chicago,IL,60614,3995000,6,6.0,CHI - Lincoln Park,9000,8851,1890,16,444,,Active,,,http://www.redfin.com/IL/Chicago/643-W-Deming-Pl-60614/home/12584802,MRED,11233061,N,Y,41.9275819,-87.6458383
MLS Listing,,Condo/Co-op,734 W Belden Ave #3,Chicago,IL,60614,495000,3,2.0,CHI - Lincoln Park,,,1896,16,,291,Active,,,http://www.redfin.com/IL/Chicago/734-W-Belden-Ave-60614/unit-3/home/13350372,MRED,11232584,N,Y,41.923827,-87.6477287
MLS Listing,,Condo/Co-op,2215 N Bissell St Unit 2B,Chicago,IL,60614,325000,1,1.5,CHI - Lincoln Park,1000,,1924,16,325,178,Active,,,http://www.redfin.com/IL/Chicago/2215-N-Bissell-St-60614/unit-2B/home/12723138,MRED,11232441,N,Y,41.9222536,-87.6520075
MLS Listing,,Condo/Co-op,2400 N Lakeview Ave #1007,Chicago,IL,60614,185000,0,1.0,CHI - Lincoln Park,,,1966,17,,464,Active,,,http://www.redfin.com/IL/Chicago/2400-N-Lakeview-Ave-60614/unit-1007/home/13366373,MRED,11232333,N,Y,41.9258612,-87.6393226
MLS Listing,,Condo/Co-op,838 W Fullerton Ave Unit 2W,Chicago,IL,60614,575000,3,2.0,CHI - Lincoln Park,,,1999,17,,228,Active,,,http://www.redfin.com/IL/Chicago/838-W-Fullerton-Ave-60614/unit-2W/home/145684171,MRED,11231872,N,Y,41.9256452,-87.6503526
MLS Listing,,Condo/Co-op,1730 W Terra Cotta Pl Unit N,Chicago,IL,60614,429900,2,1.5,Terra Cotta Village,1600,,1993,17,269,316,Active,,,http://www.redfin.com/IL/Chicago/1730-W-Terra-Cotta-Pl-60614/unit-N/home/13358668,MRED,11231853,N,Y,41.9277357,-87.6721973
MLS Listing,,Townhouse,1740 N Clark St #1734,Chicago,IL,60614,825000,3,3.5,CHI - Lincoln Park,,,1990,17,,1012,Active,October-17-2021 11:00 AM,October-17-2021 12:30 PM,http://www.redfin.com/IL/Chicago/1740-N-Clark-St-60614/unit-1734/home/13344834,MRED,11231700,N,Y,41.9140433,-87.6336237
MLS Listing,,Condo/Co-op,2626 N Lakeview Ave #507,Chicago,IL,60614,224700,1,1.0,CHI - Lincoln Park,725,,1969,17,310,683,Active,,,http://www.redfin.com/IL/Chicago/2626-N-Lakeview-Ave-60614/unit-507/home/13367567,MRED,11231683,N,Y,41.930388,-87.639456
MLS Listing,,Condo/Co-op,919 W Wrightwood Ave #2,Chicago,IL,60614,650000,2,2.0,Wrightwood Neighbors,1200,,2020,17,542,184,Active,October-16-2021 12:00 PM,October-16-2021 02:00 PM,http://www.redfin.com/IL/Chicago/919-W-Wrightwood-Ave-60614/unit-2/home/173078361,MRED,11231548,N,Y,41.928775,-87.652105
MLS Listing,,Condo/Co-op,2700 N Hampden Ct Unit 23D,Chicago,IL,60614,250000,1,1.0,CHI - Lincoln Park,,,1970,17,,529,Active,,,http://www.redfin.com/IL/Chicago/2700-N-Hampden-Ct-60614/unit-23D/home/13368937,MRED,11231390,N,Y,41.9308327,-87.6419459
MLS Listing,,Condo/Co-op,2107 N Magnolia Ave Unit 2B2D,Chicago,IL,60614,1225000,4,4.0,Headley School Lofts,3098,,1875,18,395,894,Active,,,http://www.redfin.com/IL/Chicago/2107-N-Magnolia-Ave-60614/unit-2B2D/home/176551706,MRED,11223893,N,Y,41.9201657,-87.659155
MLS Listing,,Condo/Co-op,2232 N Bissell St Unit 1S,Chicago,IL,60614,314000,2,2.0,CHI - Lincoln Park,,,1920,18,,390,Active,,,http://www.redfin.com/IL/Chicago/2232-N-Bissell-St-60614/unit-1S/home/13353194,MRED,11231018,N,Y,41.9227581,-87.6525159
MLS Listing,,Condo/Co-op,399 W Fullerton Pkwy Unit 14W,Chicago,IL,60614,650000,4,3.0,CHI - Lincoln Park,3000,,1927,18,217,2799,Active,,,http://www.redfin.com/IL/Chicago/399-W-Fullerton-Pkwy-60614/unit-14W/home/167042428,MRED,11231019,N,Y,41.9254098,-87.6390336
MLS Listing,,Condo/Co-op,1724 N Mohawk St #1,Chicago,IL,60614,775000,3,3.0,CHI - Lincoln Park,2400,,1999,18,323,167,Active,October-16-2021 11:00 AM,October-16-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1724-N-Mohawk-St-60614/unit-1/home/12771811,MRED,11230886,N,Y,41.913582,-87.6426297
MLS Listing,,Condo/Co-op,2337 N Commonwealth Ave Unit 1E-F,Chicago,IL,60614,795000,4,4.0,CHI - Lincoln Park,2600,,1928,18,306,1036,Active,,,http://www.redfin.com/IL/Chicago/2337-N-Commonwealth-Ave-60614/unit-1E-F/home/174467121,MRED,11230791,N,Y,41.9248154,-87.6376974
MLS Listing,,Condo/Co-op,2700 N Halsted St Ph -9,Chicago,IL,60614,469000,2,2.0,CHI - Lincoln Park,,,2002,18,,499,Active,,,http://www.redfin.com/IL/Chicago/2700-N-Halsted-St-60614/unit-9/home/144952953,MRED,11230722,N,Y,41.931427,-87.649309
MLS Listing,,Single Family Residential,1702 N Burling St,Chicago,IL,60614,4995000,8,6.0,CHI - Lincoln Park,7300,3746,2017,18,684,,Active,,,http://www.redfin.com/IL/Chicago/1702-N-Burling-St-60614/home/13345617,MRED,11222721,N,Y,41.912934,-87.6474188
MLS Listing,,Condo/Co-op,2729 N Sheffield Ave Unit 1S,Chicago,IL,60614,724000,3,3.0,CHI - Lincoln Park,2200,,2000,18,329,245,Active,,,http://www.redfin.com/IL/Chicago/2729-N-Sheffield-Ave-60614/unit-1S/home/12699124,MRED,11215930,N,Y,41.931683,-87.653468
MLS Listing,,Townhouse,749 W Dickens Ave,Chicago,IL,60614,915000,3,3.5,CHI - Lincoln Park,,,1983,18,,664,Active,,,http://www.redfin.com/IL/Chicago/749-W-Dickens-Ave-60614/unit-2/home/13349245,MRED,11230488,N,Y,41.9198428,-87.6481124
MLS Listing,,Single Family Residential,817 W Belden Ave,Chicago,IL,60614,1450000,3,3.5,CHI - Lincoln Park,3500,4146,1889,18,414,,Active,,,http://www.redfin.com/IL/Chicago/817-W-Belden-Ave-60614/home/176258451,MRED,11223488,N,Y,41.9234964,-87.6494125
MLS Listing,,Condo/Co-op,2714 N Lehmann Ct Unit 1S,Chicago,IL,60614,765000,3,3.0,CHI - Lincoln Park,2600,,2006,18,294,383,Active,,,http://www.redfin.com/IL/Chicago/2714-N-Lehmann-Ct-60614/unit-1S/home/18921692,MRED,11230394,N,Y,41.9320911,-87.6438165
MLS Listing,,Condo/Co-op,454 W Deming Pl Unit 4E,Chicago,IL,60614,1250000,3,2.5,CHI - Lincoln Park,,,1891,18,,575,Active,,,http://www.redfin.com/IL/Chicago/454-W-Deming-Pl-60614/unit-4E/home/26809242,MRED,11230322,N,Y,41.9292631,-87.6413525
MLS Listing,,Single Family Residential,1915 N Sheffield Ave,Chicago,IL,60614,800000,3,2.5,CHI - Lincoln Park,1092,3005,1900,19,733,,Active,,,http://www.redfin.com/IL/Chicago/1915-N-Sheffield-Ave-60614/home/13350773,MRED,11230145,N,Y,41.9164088,-87.6530907
MLS Listing,,Condo/Co-op,1750 N Wells St #103,Chicago,IL,60614,154000,0,1.0,CHI - Lincoln Park,550,,1950,19,280,191,Active,,,http://www.redfin.com/IL/Chicago/1750-N-Wells-St-60614/unit-103/home/176594077,MRED,11230005,N,Y,41.9144834,-87.6351056
MLS Listing,,Condo/Co-op,2650 N Lakeview Ave #901,Chicago,IL,60614,418500,2,2.0,CHI - Lincoln Park,1250,,1974,20,335,911,Active,,,http://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-901/home/13366638,MRED,11229752,N,Y,41.9309314,-87.63996
MLS Listing,,Single Family Residential,1936 N Sedgwick St,Chicago,IL,60614,1775000,4,3.5,CHI - Lincoln Park,,2953,1880,20,,,Active,,,http://www.redfin.com/IL/Chicago/1936-N-Sedgwick-St-60614/home/13346540,MRED,11229688,N,Y,41.9175845,-87.6390711
MLS Listing,,Condo/Co-op,1636 N Wells St #1406,Chicago,IL,60614,245000,1,1.0,CHI - Lincoln Park,750,,1971,21,327,600,Active,,,http://www.redfin.com/IL/Chicago/1636-N-Wells-St-60614/unit-1406/home/13342673,MRED,11229394,N,Y,41.9123149,-87.6353087
MLS Listing,,Townhouse,2308 N Lakewood Ave,Chicago,IL,60614,575000,2,2.5,CHI - Lincoln Park,,,1985,21,,301,Active,,,http://www.redfin.com/IL/Chicago/2308-N-Lakewood-Ave-60614/home/13352624,MRED,11229341,N,Y,41.9237648,-87.6610761
MLS Listing,,Condo/Co-op,928 W Montana St #1,Chicago,IL,60614,1025000,4,3.5,CHI - Lincoln Park,2600,,2019,21,394,162,Active,,,http://www.redfin.com/IL/Chicago/928-W-Montana-St-60614/unit-1/home/148697159,MRED,11229305,N,Y,41.9265774,-87.6515418
MLS Listing,,Condo/Co-op,2343 N Greenview Ave #112,Chicago,IL,60614,239000,0,1.0,CHI - Lincoln Park,610,,1988,21,392,178,Active,October-16-2021 12:00 PM,October-16-2021 02:00 PM,http://www.redfin.com/IL/Chicago/2343-N-Greenview-Ave-60614/unit-112/home/176519206,MRED,11228871,N,Y,41.9245274,-87.6654333
MLS Listing,,Condo/Co-op,1718 N Clybourn Ave #1,Chicago,IL,60614,697000,3,3.0,CHI - Lincoln Park,2125,,2007,21,328,150,Active,,,http://www.redfin.com/IL/Chicago/1718-N-Clybourn-Ave-60614/unit-1/home/39549034,MRED,11228805,N,Y,41.912089,-87.6516977
MLS Listing,,Condo/Co-op,2020 N Lincoln Park West Unit 3B,Chicago,IL,60614,174900,0,1.0,CHI - Lincoln Park,515,,1971,21,340,397,Active,,,http://www.redfin.com/IL/Chicago/2020-N-Lincoln-Park-W-60614/unit-3B/home/13347279,MRED,11228768,N,Y,41.9188778,-87.6366791
MLS Listing,,Condo/Co-op,1636 N Wells St #515,Chicago,IL,60614,369000,2,2.0,CHI - Lincoln Park,,,1971,21,,850,Active,,,http://www.redfin.com/IL/Chicago/1636-N-Wells-St-60614/unit-515/home/13343057,MRED,11228673,N,Y,41.9123149,-87.6353087
MLS Listing,,Single Family Residential,2725 N Kenmore Ave,Chicago,IL,60614,2299000,6,5.5,CHI - Lincoln Park,6765,3497,2008,21,340,,Active,,,http://www.redfin.com/IL/Chicago/2725-N-Kenmore-Ave-60614/home/18954098,MRED,11228650,N,Y,41.9307373,-87.6548444
MLS Listing,,Condo/Co-op,1201 W Wrightwood Ave #5,Chicago,IL,60614,485000,2,1.5,CHI - Lincoln Park,,,1925,21,,299,Active,October-16-2021 11:00 AM,October-16-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1201-W-Wrightwood-Ave-60614/unit-5/home/12726553,MRED,11228540,N,Y,41.9286447,-87.6589607
MLS Listing,,Condo/Co-op,1636 N Wells St #606,Chicago,IL,60614,169900,1,1.0,CHI - Lincoln Park,1028,,1978,22,165,589,Active,,,http://www.redfin.com/IL/Chicago/1636-N-Wells-St-60614/unit-606/home/13343501,MRED,11228027,N,Y,41.9123149,-87.6353087
MLS Listing,,Condo/Co-op,1636 N Wells St #1908,Chicago,IL,60614,234900,1,1.0,Americana Towers,750,,1971,22,313,604,Active,,,http://www.redfin.com/IL/Chicago/1636-N-Wells-St-60614/unit-1908/home/13342369,MRED,11227738,N,Y,41.9123149,-87.6353087
MLS Listing,,Condo/Co-op,607 W Wrightwood Ave #705,Chicago,IL,60614,150000,0,1.0,CHI - Lincoln Park,,,1976,22,,203,Active,,,http://www.redfin.com/IL/Chicago/607-W-Wrightwood-Ave-60614/unit-705/home/13367599,MRED,11227637,N,Y,41.9292179,-87.6433513
MLS Listing,,Single Family Residential,2613 N Greenview Ave,Chicago,IL,60614,1125000,3,3.5,Embassy Club,,1755,1991,22,,225,Active,October-16-2021 12:00 PM,October-16-2021 02:00 PM,http://www.redfin.com/IL/Chicago/2613-N-Greenview-Ave-60614/unit-H/home/13362376,MRED,11227611,N,Y,41.9295673,-87.6651452
MLS Listing,,Condo/Co-op,605 W Fullerton Pkwy #1,Chicago,IL,60614,475000,3,2.0,CHI - Lincoln Park,1875,,1911,22,253,570,Active,,,http://www.redfin.com/IL/Chicago/605-W-Fullerton-Pkwy-60614/unit-1/home/13350515,MRED,11227353,N,Y,41.9252619,-87.6442116
MLS Listing,,Condo/Co-op,2638 N Orchard St Unit 1F,Chicago,IL,60614,375000,2,2.0,Orchard Court Condos,1150,,,23,326,300,Active,,,http://www.redfin.com/IL/Chicago/2638-N-Orchard-St-60614/unit-1F/home/12598233,MRED,11226798,N,Y,41.930218,-87.6469989
MLS Listing,,Single Family Residential,1845 N Orchard St,Chicago,IL,60614,5989888,6,6.5,CHI - Lincoln Park,8380,3240,2008,23,715,,Active,,,http://www.redfin.com/IL/Chicago/1845-N-Orchard-St-60614/unit-2/home/21764038,MRED,11226849,N,Y,41.9151701,-87.6456763
